"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CABP1",13.8184765558038,-0.12306992353568,0.496103853148795,-0.24807290399893,0.804077999924574,NA
"CABP2",0,NA,NA,NA,NA,NA
"CABP4",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CABP5",0,NA,NA,NA,NA,NA
"CABP7",0.968879216406043,-0.829897401501895,1.95333751570759,-0.424861241249066,0.670937830595813,NA
"CABS1",0,NA,NA,NA,NA,NA
"CABYR",123.944830400355,-0.00634233556846501,0.182151276321989,-0.0348190564267782,0.972224025013198,0.99013581861417
"CACFD1",112.714054130212,0.228801615326952,0.206147210654576,1.10989430611475,0.267044574377656,0.62841005987576
"CACHD1",457.078849398916,0.139248492564147,0.113967569413246,1.22182558846396,0.221773589781256,0.579359600495328
"CACNA1A",302.03255295707,0.229610162354596,0.26490326210574,0.866769856019908,0.38606812152106,0.720380333310852
"CACNA1B",7.88310225121558,0.974333721691752,0.651079662913679,1.49648925806016,0.13452620509769,NA
"CACNA1C",710.325699112552,0.274465177292367,0.182947130728337,1.50024313690892,0.133551433005976,0.456915360197284
"CACNA1C-AS1",4.30089179909587,-0.0810779812412448,0.854466297419477,-0.0948872781595992,0.924404361481504,NA
"CACNA1C-AS2",2.67769629921371,0.116984177123664,1.13808622574362,0.102790258310372,0.918129437051226,NA
"CACNA1C-AS4",0,NA,NA,NA,NA,NA
"CACNA1C-IT2",0,NA,NA,NA,NA,NA
"CACNA1C-IT3",1.35286516654287,-0.605625412612694,1.74536140708204,-0.346991408286724,0.728597773440731,NA
"CACNA1D",2.18723401899761,1.32742180652743,1.37772701748166,0.963486808115163,0.335303281216282,NA
"CACNA1E",0,NA,NA,NA,NA,NA
"CACNA1F",3.07483211852725,-0.272929267191094,1.0834358814598,-0.251910862342268,0.80110996335972,NA
"CACNA1G",797.118200770914,0.821347897704832,0.118010697151587,6.95994445867729,3.40406916168124e-12,5.40831866321747e-10
"CACNA1G-AS1",2.23753799997856,-1.16024227912031,1.23114782349081,-0.942406961197029,0.345984324612264,NA
"CACNA1H",0.883927245882762,2.08060933240648,2.22343103053657,0.935765177255971,0.349394104365672,NA
"CACNA1I",0.31103336677484,0.152826264121553,3.50884272952673,0.043554606433491,0.965259436151907,NA
"CACNA1S",0,NA,NA,NA,NA,NA
"CACNA2D1",2471.72055907891,-0.0363874467457089,0.109590175323592,-0.332032015080421,0.739865084506035,0.912052305137421
"CACNA2D2",5.46460062995826,-0.518623143629171,0.915936727460994,-0.566221582867204,0.571243159844959,NA
"CACNA2D3",32.6222658163046,0.740218997701668,0.357902223367071,2.06821570075156,0.0386197445078587,0.230585715604208
"CACNA2D3-AS1",0.331671135613598,0.152826744797625,3.43473145549924,0.044494525053171,0.964510216031451,NA
"CACNA2D4",19.0648923765775,0.958906962426085,0.426851664189822,2.24646415341058,0.0246742931270088,0.172919145163352
"CACNB1",182.501397821909,0.321235789285579,0.232025654460003,1.38448392714675,0.166210326241662,0.506714305491611
"CACNB2",25.7268403620106,0.712419343083858,0.434539342593912,1.63948179888888,0.101112958250332,0.396180336867765
"CACNB3",275.288345357008,0.0349701791374509,0.146750358634571,0.23829706082376,0.811650700822736,0.939176243922072
"CACNB4",49.8002058494581,1.15764317758107,0.292854530535797,3.95296318436011,7.71893170912374e-05,0.00194888066485396
"CACNG1",0,NA,NA,NA,NA,NA
"CACNG2",0,NA,NA,NA,NA,NA
"CACNG3",0,NA,NA,NA,NA,NA
"CACNG4",0,NA,NA,NA,NA,NA
"CACNG5",0,NA,NA,NA,NA,NA
"CACNG6",0,NA,NA,NA,NA,NA
"CACNG7",2.04424534252951,0.647393253437936,1.41674859967962,0.456957044873265,0.647701920601048,NA
"CACNG8",2.11080273129606,-1.02687973496087,1.23743878691156,-0.829842854306994,0.406627637890898,NA
"CACTIN",439.014509067042,0.170521320285576,0.131096813111602,1.30072818887224,0.193351509883102,0.545531615681717
"CACTIN-AS1",5.01885078488275,0.720591341328334,0.850233595945831,0.847521604373586,0.396704450285051,NA
"CACUL1",936.580738550976,0.0202527374363598,0.109784075334551,0.184477916078834,0.853638550248054,0.952864915075372
"CACYBP",928.349947891971,-0.518898969525098,0.123770970499925,-4.1924125457626,2.760034945145e-05,0.000848059793994082
"CAD",1798.02621000096,-0.0747583341850425,0.121834923255737,-0.61360349058637,0.539477376369013,0.819830035624896
"CADM1",8.22660524215592,-0.691477284209835,0.654524987989555,-1.05645666230984,0.290759630475358,NA
"CADM2",0,NA,NA,NA,NA,NA
"CADM2-AS2",0,NA,NA,NA,NA,NA
"CADM3",18040.2333176722,0.163047760036244,0.12153685360669,1.34154995129205,0.179741963221234,0.525747260181013
"CADM3-AS1",86.703396897721,-0.172317400972213,0.34687708744412,-0.496767896207536,0.619352736755762,0.860858253300874
"CADM4",21.4507402980293,0.180033065437946,0.389023380143731,0.4627821221733,0.643520547083125,0.874497579286473
"CADPS",1.12743583624392,0.627453076173813,2.07769658516766,0.301994564872031,0.762656206242244,NA
"CADPS2",548.006593272977,0.111794907035511,0.122068993765948,0.915833772250666,0.359754087169567,0.699951649887264
"CAGE1",0.96319752921689,-0.779046385185294,1.98919976104863,-0.391638085043108,0.695325643526851,NA
"CAHM",15.4216067910892,-0.145541064555689,0.504118803581644,-0.28870389979833,0.772807978119572,NA
"CALB1",0,NA,NA,NA,NA,NA
"CALB2",0.81735927747806,-0.375884029766977,2.07334814140589,-0.18129325329421,0.85613740137663,NA
"CALCA",0.490083449980566,-0.777650756917651,3.05228837426334,-0.254776306024929,0.798895876550792,NA
"CALCB",0,NA,NA,NA,NA,NA
"CALCOCO1",2648.35852679016,0.354287885603955,0.112941976196617,3.13690177500691,0.00170743318920534,0.0249937523471541
"CALCOCO2",2480.07347734742,0.118671176974573,0.0830618032720569,1.42870937422202,0.15308778234912,0.486695292926173
"CALCR",0,NA,NA,NA,NA,NA
"CALCRL",27.0322985792538,-0.0715526980719002,0.393053330304397,-0.182043230664111,0.855548799524638,0.953331430174485
"CALD1",18093.880583347,0.0173655993229819,0.0857996538031126,0.202397079163412,0.839606311642595,0.947645427678715
"CALHM1",0,NA,NA,NA,NA,NA
"CALHM2",321.028578930121,0.122637284784243,0.167936367513797,0.730260434948178,0.465231007617854,0.77556360425405
"CALHM3",0,NA,NA,NA,NA,NA
"CALHM4",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CALHM5",326.984809809494,0.0470114557479041,0.126706346280266,0.37102684378506,0.710617538004859,0.901628874671533
"CALHM6",15.2359058240206,-0.725051946736236,0.580046275609343,-1.24998983223289,0.211303261624041,NA
"CALM1",4607.98221812349,-0.215367983722243,0.0768058061776355,-2.80405863098608,0.0050463727466426,0.056797052772629
"CALM2",5821.61514699144,-0.212966481705478,0.0906996901304314,-2.3480397937327,0.0188725048936112,0.14269935795355
"CALM3",6266.03669625512,-0.177568951557095,0.158768745898841,-1.11841250966505,0.263390853976216,0.624696167049361
"CALML3",0,NA,NA,NA,NA,NA
"CALML3-AS1",0,NA,NA,NA,NA,NA
"CALML4",81.7108791582511,0.338667460615174,0.302056845457902,1.12120438820637,0.262200872274558,0.623529744501304
"CALML5",0,NA,NA,NA,NA,NA
"CALML6",30.3515862975563,0.529121591922351,0.448256470020873,1.18039922970373,0.237841468181165,0.596457872466646
"CALN1",0,NA,NA,NA,NA,NA
"CALR",25859.8441462147,-0.355592836710117,0.148171750665881,-2.39986930782751,0.0164009263469244,0.129654895902749
"CALR3",0.331671135613598,0.152826744797625,3.43473145549924,0.044494525053171,0.964510216031451,NA
"CALU",24192.1205112889,-0.176551918353165,0.0913418405435516,-1.93287016445641,0.0532521941138219,0.278490119320937
"CALY",2.0181265273195,-0.851313885664059,1.43467745666116,-0.593383468675441,0.552924549712082,NA
"CAMK1",215.020602737862,-0.171075387980579,0.189613516018076,-0.902232032679941,0.366933621998811,0.706012587121623
"CAMK1D",50.3592601191622,0.483689220332041,0.275132660075461,1.75802182190722,0.0787437963880483,0.345074202360446
"CAMK1G",0,NA,NA,NA,NA,NA
"CAMK2A",3.29040360306083,-1.45397150089019,1.11801725351774,-1.30049111166702,0.193432700668977,NA
"CAMK2B",2.13705197003223,-0.578653537679408,1.37877994582424,-0.419685200261225,0.674715438084012,NA
"CAMK2D",2141.57851243509,0.0810264795937005,0.0926346667582544,0.874688520283152,0.381743408027439,0.717443915288898
"CAMK2G",1145.46501563617,0.118614612777574,0.111342446962283,1.06531350813365,0.286734081975471,0.643931282465364
"CAMK2N1",228.29578111516,0.105563984239456,0.15272136604563,0.691219486655949,0.489427619676553,0.788923836987408
"CAMK2N2",20.9673533782564,0.00235449976499417,0.411604458634605,0.00572029703663715,0.995435888202265,0.998672677018057
"CAMK4",30.323161716649,0.151639748863728,0.358905093578331,0.42250653885087,0.672655328951535,0.886402915021296
"CAMKK1",215.536771406711,0.152180492091126,0.155241354546155,0.980283201831253,0.326946344255091,0.67653382670828
"CAMKK2",1013.32188326509,0.132963018463129,0.0962883498104598,1.3808837593007,0.16731470426634,0.507514776992288
"CAMKMT",74.0585568743249,-0.171269739749394,0.236648009903486,-0.723732009490568,0.469230277625307,0.777648078378957
"CAMKV",0,NA,NA,NA,NA,NA
"CAMLG",807.026255007076,0.0721463704760409,0.123275868234348,0.585243255710764,0.558384163586194,0.830022262002236
"CAMP",0,NA,NA,NA,NA,NA
"CAMSAP1",727.425113701382,-0.000910936092689052,0.101269744682256,-0.00899514554467577,0.992823009032744,0.998546545981596
"CAMSAP2",1701.56245775036,0.138295527714562,0.107737190733934,1.28363777422129,0.199268726241667,0.554797759755945
"CAMSAP3",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CAMTA1",283.412471608551,-0.174183930085898,0.170901886002916,-1.01920425900347,0.308106005134573,0.659960868101021
"CAMTA1-DT",2.4005213563269,1.47673205121241,1.25831188281401,1.17358190078436,0.240562534246342,NA
"CAMTA2",2197.47638050408,0.199369913350212,0.190296585601881,1.04767992930422,0.294786097747639,0.648770752356279
"CAND1",2669.0915518966,-0.0740099215315314,0.106281569701458,-0.696357061148265,0.486205246588828,0.787560514210176
"CAND1.11",2.82118178910056,0.682069997983157,1.14402206506715,0.596203533839292,0.551039265149511,NA
"CAND2",20.1510149151574,-0.172369830628984,0.445916242026494,-0.386552034627935,0.699087873386508,0.899074112033029
"CANT1",931.105225568615,-0.0247184056290178,0.100210791785366,-0.246664108611779,0.805168185554742,0.936917749321827
"CANX",19046.5187165437,-0.146329787397696,0.0830976920155855,-1.76093684250883,0.0782490932827497,0.343820973790106
"CAP1",6456.57064872482,-0.237361772059126,0.122117002699327,-1.9437241891987,0.0519287200273387,0.274699658081339
"CAP2",294.543031485079,0.0922142607594361,0.149994025268308,0.614786226281239,0.53869590667596,0.819394024596106
"CAPG",555.105691485331,-0.0769821551376675,0.185167974684237,-0.415742275460664,0.677598602689656,0.888880989738876
"CAPN1",2440.30096500402,0.0204578631343511,0.146950202497269,0.139216297675611,0.889279230230251,0.96441164825844
"CAPN10",196.079392557421,0.224707314026731,0.183443146804181,1.22494253909959,0.220596871168442,0.577670499472566
"CAPN10-DT",66.7015889614145,-0.0817520550567362,0.276606676942676,-0.295553440576123,0.767571134837815,0.922161263801831
"CAPN11",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CAPN12",15.0591825792231,0.15831930525752,0.574331326518477,0.275658488310626,0.782810382175679,NA
"CAPN13",0,NA,NA,NA,NA,NA
"CAPN14",1.98335906131396,-0.334711394646324,1.27929409091257,-0.261637567955592,0.793600877577414,NA
"CAPN15",533.21778207787,0.0670938845003071,0.255890735559272,0.262197395906762,0.793169260949872,0.931525207937883
"CAPN2",7142.92536023041,0.0479244150992119,0.0785306721655073,0.610263655940812,0.541687168175815,0.821547698456306
"CAPN3",180.346461377531,0.529643477674972,0.337529445902734,1.56917710174419,0.116606678186936,0.425465544828812
"CAPN5",659.495030691291,0.040432058140432,0.108387380885993,0.373032891928261,0.709123963743538,0.90155161175582
"CAPN6",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CAPN7",1070.44525246188,0.0505414279214978,0.0989475329954086,0.510790177293688,0.609497988005199,0.856298531474612
"CAPN8",0,NA,NA,NA,NA,NA
"CAPN9",0.475720721329147,-2.29751522522491,2.98821935008152,-0.768857622571195,0.441977836971653,NA
"CAPNS1",6738.81050315047,-0.0781905042723317,0.203413195099111,-0.384392488571031,0.70068756695378,0.899784622680187
"CAPNS2",0.932338459601966,-3.27278702309319,2.37918839440645,-1.37558968881473,0.168948700811497,NA
"CAPRIN1",6783.61892721021,-0.0995814044242569,0.0838453050479927,-1.18768014938054,0.23495944735038,0.593227069783092
"CAPRIN2",855.316788042997,-0.0126182588372739,0.164859886693325,-0.0765392909722579,0.938990055962602,0.97990446114913
"CAPS",172.046732557627,0.550391749093643,0.212335846585971,2.59208116737275,0.00953972613617956,0.0896758431120334
"CAPS2",59.2722159135277,0.277856583102178,0.272181881136967,1.02084893359362,0.307326016499291,0.659068863037491
"CAPSL",1.15981580969652,-1.23206604970129,1.88015041974482,-0.655301850725597,0.512273429472817,NA
"CAPZA1",3758.53356415413,-0.103535657396295,0.100248596049605,-1.03278910105697,0.301702605291002,0.654374218118143
"CAPZA2",2239.67658930961,-0.213875465478321,0.0933355879898012,-2.29146748935348,0.0219363900975054,0.158840516307505
"CAPZA3",0,NA,NA,NA,NA,NA
"CAPZB",3773.05492849728,-0.114373233269688,0.130003449430163,-0.879770758168453,0.378983508785436,0.71526653143407
"CARD10",23.0972768263674,-0.613792098098294,0.39801459639824,-1.54213464443941,0.123040877722708,0.437732538222676
"CARD11",0.291676503477659,-1.60888232952455,4.04675150314492,-0.397573789315753,0.690944384332265,NA
"CARD14",5.47015576450868,0.555285240250565,0.878219084451367,0.632285553891666,0.527200301501604,NA
"CARD16",32.9707997345266,-0.213144196691262,0.373058057245252,-0.571343233450494,0.567767000802837,0.834672589309338
"CARD17",0,NA,NA,NA,NA,NA
"CARD18",0,NA,NA,NA,NA,NA
"CARD19",450.353154488079,0.172063997971573,0.127102532393833,1.35374169759596,0.175818800056535,0.520295999550975
"CARD6",186.032128597971,0.238242181055796,0.161040020510511,1.47939735911948,0.139034145537928,0.464802886340294
"CARD8",363.173303383081,0.0934633746333015,0.181583128013202,0.514713980621076,0.606752902435862,0.854828233778424
"CARD8-AS1",20.01455307099,-0.151843693475259,0.41024497889794,-0.37012931610562,0.711286139708611,0.901762626899507
"CARD9",45.0767571968154,-0.517296230826953,0.337137918091399,-1.53437570521721,0.12493725090316,0.440152110537146
"CARF",243.050494779279,0.177605991017791,0.196750991102464,0.902694263559249,0.366688181810882,0.705848812549196
"CARHSP1",1125.74010295073,-0.211817779834897,0.149444292540312,-1.41736948420268,0.156374929728578,0.491259364481291
"CARM1",1135.74208137311,0.103342435274401,0.1170506318361,0.882886607729778,0.377297540109018,0.714288019176576
"CARMIL1",291.490273986402,0.132403628734177,0.138742168420943,0.954314252408575,0.339924595779379,0.685772551693154
"CARMIL2",31.8511034991936,-0.478512334393818,0.340714621204125,-1.40443733439645,0.160188659981639,0.497668960109255
"CARMIL3",15.7256425501049,0.194491046043288,0.511648385965517,0.380126374631807,0.703851608534654,NA
"CARMN",15.7099120768697,-0.463081809442411,0.461812161717438,-1.00274927303831,0.315981849618913,NA
"CARNMT1",469.243388687641,-0.127031524551868,0.117495496767164,-1.08116079379282,0.279625594573298,0.637718234988079
"CARNS1",5.63664328942359,-0.546386365701004,0.778062763279558,-0.702239448393557,0.482529848097912,NA
"CARS",1993.1379060003,0.0325003189228618,0.107553580171427,0.302177936532287,0.762516422627451,0.919925118568426
"CARS-AS1",1.35465383256615,0.176535866080455,1.73717730246132,0.101622249974329,0.919056517951017,NA
"CARS2",689.16341782114,-0.0352919161224744,0.105837628235306,-0.333453391869392,0.738792066021228,0.911456726905735
"CARTPT",0,NA,NA,NA,NA,NA
"CASC1",3.67493204438032,0.166328091436449,0.941771369544207,0.17661196423602,0.859813195720093,NA
"CASC10",91.6428585665505,-0.204523850347747,0.23165766240745,-0.882871078911351,0.377305931184282,0.714288019176576
"CASC11",1.30744272745863,-0.576839711946681,1.51558488556428,-0.380605347441105,0.703496112755816,NA
"CASC15",15.3283928135716,0.0734357021144537,0.482298203033423,0.152262027211751,0.878980273553678,NA
"CASC16",0.687170133463698,1.63259061838187,2.76368136108572,0.590730408132328,0.554701070153963,NA
"CASC17",0,NA,NA,NA,NA,NA
"CASC18",0.327385402267437,-1.75057027579366,3.41149268361566,-0.513139097205486,0.60785402434264,NA
"CASC19",0,NA,NA,NA,NA,NA
"CASC2",45.7409687125387,-0.191354636618034,0.29188420755489,-0.655584069521985,0.512091778238751,0.803164181234911
"CASC20",0,NA,NA,NA,NA,NA
"CASC21",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"CASC22",0,NA,NA,NA,NA,NA
"CASC23",0,NA,NA,NA,NA,NA
"CASC3",1712.83264480407,0.000506131604205927,0.0845944191732037,0.00598303776008726,0.995226255025295,0.998672677018057
"CASC4",3515.65621252729,0.0692314178341466,0.0815273308672848,0.849180478468574,0.395780874124526,0.728796215985064
"CASC6",0,NA,NA,NA,NA,NA
"CASC8",3.40421230116734,-0.846851939870776,1.1892390199207,-0.71209565586508,0.476405544159252,NA
"CASC9",0,NA,NA,NA,NA,NA
"CASD1",318.402433015403,-0.0396254759233752,0.145629929037061,-0.272097062639446,0.785547388045535,0.929275857355585
"CASK",1589.81717553643,0.0566357927295522,0.0942555722729242,0.600874742615312,0.547923417011473,0.823528642919413
"CASKIN1",8.41656804956862,-0.0486179786555491,0.713256733581079,-0.0681633644192193,0.945655590072699,NA
"CASKIN2",283.001514912061,0.155382623908307,0.140114473222109,1.10896911885751,0.267443504173255,0.628583672784822
"CASP1",149.669177067641,-0.24694913504364,0.185769155156211,-1.32933335911435,0.183738013144529,0.531213181361416
"CASP10",33.1117598359267,-0.188403135197193,0.340448635229147,-0.553396652832473,0.579991830408653,0.840504289940371
"CASP12",0.999414188488371,1.15539539898252,1.81282306941406,0.637345926624803,0.523899541842912,NA
"CASP14",0,NA,NA,NA,NA,NA
"CASP16P",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
